time,utc_time,device_id,label,lat,lon,alt,speed,hdop,sats,course,fix,accel_x,accel_y,accel_z,roll,pitch,magnitude,previous_mag,jerk
22224,170100.000,A,0,58.32396,8.565406,41.9,1.51,0.8,11,175.69,1,-0.5335693,0.8552246,0.197998,69.641,-56.35764,1.027282,1.027282,0.001306534
22227,170100.000,A,0,58.32396,8.565406,41.9,1.51,0.8,11,175.69,1,-0.5313721,0.8493652,0.1951904,69.83006,-56.3172,1.020724,1.020724,-0.002186139
22230,170101.000,A,0,58.32395,8.565398,42.0,1.59,0.87,10,211.45,1,-0.5356445,0.8481445,0.1982422,69.69047,-56.08426,1.022528,1.022528,0.0006015301
22233,170102.000,A,0,58.32396,8.565397,42.2,0.0,0.87,10,211.45,1,-0.53125,0.8540039,0.1956787,70.13705,-56.35373,1.024617,1.024617,0.0006961424
22236,170102.000,A,0,58.32396,8.565397,42.2,0.0,0.87,10,211.45,1,-0.5290527,0.8491211,0.1998291,69.30789,-56.33549,1.020213,1.020213,-0.001467824
22239,170103.000,A,0,58.32395,8.565393,42.3,0.0,1.23,9,211.45,1,-0.5322266,0.8497314,0.1955566,69.91827,-56.16778,1.021543,1.021543,0.000443379
22242,170103.000,A,0,58.32395,8.565393,42.3,0.0,1.23,9,211.45,1,-0.5352783,0.8497314,0.1971436,69.78119,-56.12637,1.023441,1.023441,0.0006326039
22245,170118.000,A,0,58.32387,8.565367,41.6,0.0,0.79,11,328.24,1,-0.5323486,0.852417,0.1964111,70.24211,-56.46801,1.024005,1.024005,0.0001880725
22248,170118.000,A,0,58.32387,8.565367,41.6,0.0,0.79,11,328.24,1,-0.5332031,0.8503418,0.1984863,69.58207,-56.15865,1.023124,1.023124,-0.000293692
22251,170118.000,A,0,58.32387,8.565367,41.6,0.0,0.79,11,328.24,1,-0.5283203,0.8509521,0.1987305,69.38594,-56.44254,1.021144,1.021144,-0.000660022
22254,170120.000,A,0,58.32387,8.565365,41.5,1.9,1.66,8,0.87,1,-0.5328369,0.8516846,0.1984863,69.5692,-56.37363,1.02405,1.02405,0.0009686153
22257,170120.000,A,0,58.32387,8.565365,41.5,0.0,1.66,8,328.24,1,-0.5316162,0.8508301,0.1998291,69.39927,-56.44493,1.022966,1.022966,-0.0003614029
22260,170120.000,A,0,58.32387,8.565365,41.5,0.0,1.66,8,328.24,1,-0.5343018,0.847168,0.2027588,69.1712,-56.20805,1.021902,1.021902,-0.0003547271
22263,170120.000,A,0,58.32387,8.565365,41.5,0.0,1.66,8,6.09,1,-0.5338135,0.850708,0.1983643,69.61501,-56.201,1.023723,1.023723,0.0006071727
22266,170120.000,A,0,58.32387,8.565365,41.5,0.0,1.66,8,6.09,1,-0.5323486,0.848877,0.1951904,70.02003,-56.09594,1.020826,1.020826,-0.001448452
22269,170137.000,A,0,58.32387,8.565438,40.6,0.0,1.17,10,347.29,1,-0.5340576,0.8519287,0.2001953,69.33863,-56.33677,1.025221,1.025221,0.001098663
22272,170138.000,A,0,58.32387,8.56544,40.5,4.27,1.51,9,18.62,1,-0.5301514,0.8530273,0.1948242,69.82223,-56.48518,1.02307,1.02307,-0.0007169247
22275,170138.000,A,0,58.32387,8.56544,40.5,4.27,1.51,9,18.62,1,-0.5343018,0.8502197,0.194458,70.00112,-56.22721,1.022822,1.022822,-0.0001238585
22278,170153.000,A,0,58.32387,8.56544,40.5,0.0,0.91,8,18.62,2,-0.5336914,0.8502197,0.1998291,69.47268,-56.16729,1.023539,1.023539,0.0001790822
22281,170153.000,A,0,58.32387,8.56544,40.5,0.0,0.91,8,18.62,2,-0.5317383,0.8508301,0.1977539,69.59979,-56.30526,1.022626,1.022626,-0.0003042618
22284,170154.000,A,0,58.32387,8.56544,40.5,0.0,0.99,7,18.62,2,-0.529541,0.8513184,0.1987305,69.42947,-56.4005,1.022081,1.022081,-0.0001815557
22287,170155.000,A,0,58.32387,8.56544,40.5,0.0,0.9,9,18.62,2,-0.5332031,0.8505859,0.197876,69.6397,-56.23172,1.023209,1.023209,0.0003759066
22290,170155.000,A,0,58.32387,8.56544,40.5,0.0,0.9,9,18.62,2,-0.5316162,0.8505859,0.1986084,69.51463,-56.27513,1.022525,1.022525,-0.0002280076
22293,170156.000,A,0,58.32387,8.56544,40.5,0.0,0.9,10,18.62,2,-0.5299072,0.8513184,0.1983643,69.47723,-56.3905,1.0222,1.0222,-0.0001083215
22296,170156.000,A,0,58.32387,8.56544,40.5,322.248,0.9,10,16.0,2,-0.5324707,0.8497314,0.1989746,70.06542,-56.46476,1.02233,1.02233,4.343192e-05
22299,170211.000,A,0,58.32387,8.56544,40.5,0.0,0.85,10,18.62,2,-0.532959,0.8505859,0.1981201,69.38932,-56.05946,1.023129,1.023129,0.0002662341
22302,170212.000,A,0,58.32387,8.56544,40.5,2.12,0.85,10,18.62,2,-0.5335693,0.848999,0.1976318,69.67557,-56.17023,1.022034,1.022034,-0.0003649791
22305,170212.000,A,0,58.32387,8.56544,40.5,2.12,0.85,10,18.62,2,-0.5321045,0.8515625,0.2012939,69.2349,-56.3073,1.024116,1.024116,0.0006938775
22308,170213.000,A,0,58.32387,8.565442,41.8,3.13,0.85,10,18.62,2,-0.5332031,0.8503418,0.1987305,69.55904,-56.21026,1.023172,1.023172,-0.0003146728
22311,170214.000,A,0,58.32387,8.56544,41.7,0.0,0.87,9,177.8,2,-0.5314941,0.8509521,0.1986084,69.51032,-56.28184,1.022766,1.022766,-0.0001351436
22314,170228.000,A,0,58.32386,8.565447,41.4,0.0,1.74,7,80.0,1,-0.5307617,0.8508301,0.1976318,69.57693,-56.3694,1.022095,1.022095,-0.0002237956
22317,170228.000,A,0,58.32386,8.565447,41.4,0.0,1.74,7,177.8,1,-0.5325928,0.8505859,0.1976318,69.64138,-56.10003,1.022844,1.022844,0.000249664
22320,170228.000,A,0,58.32386,8.565447,41.4,0.0,1.74,7,177.8,1,-0.53125,0.8493652,0.1981201,69.54791,-56.27506,1.021224,1.021224,-0.0005398194
22323,170230.000,A,0,58.32386,8.565447,41.4,0.0,1.33,8,177.8,1,-0.5316162,0.8494873,0.1990967,70.47879,-56.63958,1.021706,1.021706,0.0001606147
22326,170230.000,A,0,58.32386,8.565447,41.4,0.0,1.33,8,177.8,1,-0.5333252,0.8521729,0.1977539,69.65551,-56.27355,1.024569,1.024569,0.0009541113
22329,170245.000,A,0,58.32386,8.565447,41.4,0.0,1.01,11,177.8,1,-0.5290527,0.8487549,0.1988525,69.4005,-56.34018,1.019718,1.019718,-0.001617034
22332,170245.000,A,0,58.32386,8.565447,41.4,0.0,1.01,11,177.8,1,-0.5323486,0.8496094,0.197998,69.88806,-56.35359,1.021976,1.021976,0.0007526875
22335,170246.000,A,0,58.32386,8.565447,41.4,0.0,1.21,10,177.8,1,-0.5327148,0.8493652,0.1973877,69.66873,-56.28562,1.021845,1.021845,-4.339218e-05
22338,170247.000,A,0,58.32386,8.565447,41.4,0.0,1.22,9,177.8,1,-0.5311279,0.8537598,0.1988525,69.47427,-56.40485,1.024961,1.024961,0.001038472
22341,170247.000,A,0,58.32386,8.565447,41.4,0.0,1.22,9,177.8,1,-0.5305176,0.8504639,0.1972656,69.66745,-56.27512,1.021592,1.021592,-0.001122793
22344,170248.000,A,0,58.32386,8.565447,41.4,0.0,1.01,11,177.8,1,-0.5316162,0.8526611,0.197998,69.57238,-56.36345,1.024134,1.024134,0.0008471012
22347,170302.000,A,0,58.32391,8.565411,41.4,2.79,1.15,9,177.8,1,-0.5316162,0.8519287,0.1986084,69.51463,-56.33081,1.023642,1.023642,-0.0001638333
22350,170303.000,A,0,58.32391,8.565411,41.5,3.09,1.0,11,202.85,1,-0.5335693,0.8486328,0.1986084,69.58342,-56.14296,1.021919,1.021919,-0.0005743106
22353,170303.000,A,0,58.32391,8.565411,41.5,3.09,1.0,11,202.85,1,-0.5317383,0.8537598,0.1984863,69.53049,-56.3842,1.025206,1.025206,0.001095653
22356,170304.000,A,0,58.32391,8.565403,41.6,205.52,1.0,11,202.85,1,-0.5354004,0.850708,0.1965332,69.40674,-56.18467,1.024199,1.024199,-0.0003358921
22359,170305.000,A,0,58.32391,8.565397,41.6,2.35,1.0,11,214.38,1,-0.5334473,0.8515625,0.1967773,69.75205,-56.26918,1.023937,1.023937,-8.738041e-05
22362,170305.000,A,0,58.32391,8.565397,41.6,2.35,1.0,11,214.38,1,-0.5336914,0.8491211,0.1970215,69.73749,-56.17856,1.022081,1.022081,-0.0006183386
22365,170305.000,A,0,58.32391,8.565397,41.6,2.88912,1.0,11,213.96,1,-0.5303955,0.8537598,0.1965332,69.93541,-56.60265,1.024134,1.024134,0.0006841421
22368,170320.000,A,0,58.32382,8.565374,40.5,0.0,1.09,10,213.96,1,-0.532959,0.8487549,0.1992188,69.50438,-56.16347,1.021821,1.021821,-0.0007709663
22371,170321.000,A,0,58.32382,8.565374,40.5,0.0,0.9599999,12,203.59,1,-0.53479,0.848877,0.1990967,69.58023,-56.08944,1.022855,1.022855,0.0003445944
22374,170321.000,A,0,58.32382,8.565374,40.5,0.16668,0.9599999,12,203.59,1,-0.5322266,0.8515625,0.1975098,69.64006,-55.82229,1.023442,1.023442,0.0001957814
22377,170322.000,A,0,58.32384,8.565373,40.5,0.18,0.9599999,12,203.59,1,-0.5332031,0.8510742,0.1971436,69.70891,-56.25875,1.023474,1.023474,1.053015e-05
22380,170322.000,A,0,58.32384,8.565373,40.5,0.31,0.9599999,12,203.59,1,-0.5319824,0.8504639,0.1986084,69.52756,-56.25676,1.022614,1.022614,-0.0002865791
22383,170337.000,A,0,58.32386,8.565382,40.9,1.5,1.1,11,203.59,1,-0.532959,0.8480225,0.197998,69.61961,-56.16045,1.020975,1.020975,-0.000546217
22386,170338.000,A,0,58.32386,8.565382,40.9,0.0,1.3,10,23.66,1,-0.53125,0.8546143,0.1968994,69.15159,-56.29831,1.025359,1.025359,0.001461267
22389,170338.000,A,0,58.32386,8.565382,40.9,0.0,1.3,10,23.66,1,-0.5327148,0.8493652,0.1983643,68.78498,-56.24549,1.022035,1.022035,-0.00110817
22392,170339.000,A,0,58.32386,8.565382,40.9,23.66,1.1,11,23.66,1,-0.5316162,0.8533936,0.196167,69.74588,-56.41579,1.024391,1.024391,0.0007855892
22395,170340.000,A,0,58.32386,8.565382,40.9,0.0,1.1,11,23.66,1,-0.5325928,0.8492432,0.1977539,69.62983,-56.21852,1.021751,1.021751,-0.0008800428
22398,170340.000,A,0,58.32386,8.565382,40.9,0.0,1.1,11,23.66,1,-0.5333252,0.8516846,0.1987305,69.56333,-56.24671,1.024352,1.024352,0.0008667707
22401,170340.000,A,0,58.32386,8.565382,40.9,1.61,1.1,11,198.02,1,-0.5318604,0.8538818,0.1983643,69.54634,-56.38465,1.025348,1.025348,0.0003320376
22404,170340.000,A,0,58.32386,8.565382,40.9,1.61,1.1,11,198.02,1,-0.5285645,0.8532715,0.201416,69.14004,-56.36085,1.023729,1.023729,-0.000539581
22407,170356.000,A,0,58.32386,8.565382,40.9,0.0,1.31,9,23.66,1,-0.5314941,0.8492432,0.1993408,69.44107,-56.24065,1.021487,1.021487,-0.000747164
22410,23.66,A,0,58.32386,8.565382,40.9,0.0,1.31,9,23.66,1,-0.5334473,0.8497314,0.1982422,70.38938,-56.34085,1.022697,1.022697,0.0004032055
22413,23.66,A,0,58.32386,8.565382,40.9,0.0,1.31,9,23.66,1,-0.53125,0.8499756,0.1965332,69.72398,-56.17731,1.021426,1.021426,-0.000423789
22416,170358.000,A,0,58.32386,8.565382,40.9,0.0,1.09,11,23.66,1,-0.5322266,0.8497314,0.1966553,69.91777,-56.25257,1.021754,1.021754,0.0001095533
22419,170412.000,A,0,58.32386,8.565382,40.9,0.0,0.84,11,23.66,2,-0.5324707,0.8491211,0.1965332,69.74106,-56.20815,1.021351,1.021351,-0.000134627
22422,170413.000,A,0,58.32386,8.565382,40.9,0.0,0.78,12,23.66,2,-0.5328369,0.848877,0.1986084,69.55767,-56.18256,1.02174,1.02174,0.0001298189
22425,170413.000,A,0,58.32386,8.565382,40.9,0.0,0.78,12,23.66,2,-0.5318604,0.8513184,0.1962891,69.74285,-56.33882,1.022814,1.022814,0.000357906
22428,170414.000,A,0,58.32386,8.565382,40.9,0.0,0.84,11,23.66,2,-0.5327148,0.8515625,0.197998,69.61104,-56.28142,1.02379,1.02379,0.0003256003
22431,170415.000,A,0,58.32386,8.565382,40.9,0.0,0.82,11,23.66,2,-0.5322266,0.850708,0.1986084,69.67304,-56.09603,1.022944,1.022944,-0.0002821684
22434,170415.000,A,0,58.32386,8.565382,40.9,0.0,0.82,11,23.66,2,-0.5358887,0.8485107,0.1993408,68.86547,-56.05108,1.023173,1.023173,7.649263e-05
22437,170430.000,A,0,58.32396,8.565429,43.3,1.79,0.75,12,198.02,2,-0.53125,0.8546143,0.1967773,70.66539,-56.59992,1.025336,1.025336,0.0007207792
22440,170430.000,A,0,58.32396,8.565429,43.3,1.79,0.75,12,198.02,2,-0.529541,0.8521729,0.1993408,69.37161,-56.41698,1.022912,1.022912,-0.0008079212
22443,170431.000,A,0,58.32397,8.565438,43.4,0.0,0.79,12,198.02,2,-0.5311279,0.854126,0.1990967,69.45117,-56.41219,1.025313,1.025313,0.0008004505
22446,170432.000,A,0,58.32397,8.565445,43.4,3.32,0.83,12,198.02,2,-0.5322266,0.8514404,0.1983643,69.55925,-56.29299,1.023506,1.023506,-0.0006024837
22449,170432.000,A,0,58.32397,8.565445,43.4,3.32,0.83,12,198.02,2,-0.5327148,0.8491211,0.197876,69.62257,-56.2074,1.021737,1.021737,-0.0005896091
22452,170433.000,A,0,58.32397,8.565448,43.6,0.0,0.83,12,198.02,2,-0.5311279,0.8447266,0.1959229,69.75195,-56.17112,1.01688,1.01688,-0.001618942
22455,170447.000,A,0,58.32397,8.565448,43.6,0.0,0.77,11,198.02,2,-0.5361328,0.8515625,0.2001953,69.96035,-56.42966,1.026,1.026,0.003039797
22458,170448.000,A,0,58.32397,8.565448,43.6,0.0,0.83,10,198.02,2,-0.5280762,0.8522949,0.1959229,70.1581,-56.57538,1.021595,1.021595,-0.001468142
22461,170448.000,A,0,58.32397,8.565448,43.6,0.0,0.83,10,198.02,2,-0.5321045,0.8465576,0.1977539,69.61267,-56.38175,1.019265,1.019265,-0.0007766883
22464,170449.000,A,0,58.32397,8.565448,43.6,0.0,1.53,8,198.02,1,-0.5336914,0.8515625,0.1987305,69.5762,-56.22696,1.024441,1.024441,0.001725236
22467,170449.000,A,0,58.32397,8.565448,43.6,0.0,1.53,8,198.02,1,-0.5354004,0.8505859,0.2011719,69.41936,-56.24364,1.024998,1.024998,0.0001855691
22470,170504.000,A,0,58.32397,8.565448,43.6,0.0,1.45,9,198.02,1,-0.5314941,0.8505859,0.196167,69.7416,-56.33406,1.02199,1.02199,-0.001002471
22473,170505.000,A,0,58.32397,8.565448,43.6,1.61,1.45,9,29.22,1,-0.5322266,0.8516846,0.1982422,69.57078,-56.30256,1.023685,1.023685,0.000565052
22476,170505.000,A,0,58.32397,8.565448,43.6,1.61,1.45,9,29.22,1,-0.5341797,0.8532715,0.1975098,69.54534,-56.48096,1.02588,1.02588,0.0007316272
22479,170506.000,A,0,58.32397,8.565448,43.6,0.0,1.21,10,198.02,1,-0.5322266,0.8492432,0.1968994,69.69784,-56.36168,1.021395,1.021395,-0.001494964
22482,170507.000,A,0,58.32397,8.565448,43.6,0.0,1.45,9,198.02,1,-0.5322266,0.8540039,0.1975098,69.64006,-56.38631,1.025474,1.025474,0.001359701
22485,170507.000,A,0,58.32397,8.565448,43.6,0.0,1.45,9,198.02,1,-0.532959,0.8499756,0.1950684,69.84165,-56.33815,1.022035,1.022035,-0.001146475
22488,170522.000,A,0,58.32393,8.565415,45.7,0.0,1.0,12,7.2,2,-0.5341797,0.8518066,0.1981201,69.56944,-56.32431,1.02478,1.02478,0.0009149712
22491,170522.000,A,0,58.32393,8.565415,45.7,0.0,1.0,12,7.2,2,-0.5322266,0.8536377,0.1976318,69.62851,-56.32266,1.025193,1.025193,0.0001376867
22494,170523.000,A,0,58.32393,8.565415,45.7,0.0,1.13,11,7.2,2,-0.5314941,0.8502197,0.1988525,69.48723,-56.10875,1.022205,1.022205,-0.0009961525
22497,170524.000,A,0,58.32393,8.565415,45.7,0.0,0.77,12,7.2,2,-0.5313721,0.8502197,0.197876,69.57533,-56.3003,1.021951,1.021951,-8.436045e-05
22500,170524.000,A,0,58.32393,8.565415,45.7,0.0,0.77,12,7.2,2,-0.5335693,0.8510742,0.1959229,69.83712,-56.26241,1.02343,1.02343,0.0004928906
22503,170539.000,A,0,58.32393,8.565415,45.7,0.0,0.86,11,7.2,2,-0.5321045,0.8526611,0.1973877,69.64733,-56.08046,1.02427,1.02427,0.0002798239
22506,170539.000,A,0,58.32393,8.565415,45.7,0.0,0.86,11,7.2,2,-0.5314941,0.8474121,0.1964111,69.71845,-56.23122,1.019397,1.019397,-0.001624147
22509,170540.000,A,0,58.32393,8.565415,45.7,0.0,0.86,11,7.2,2,-0.5310059,0.8505859,0.1972656,69.62026,-56.1835,1.021948,1.021948,0.0008502405
22512,170541.000,A,0,58.32393,8.565415,45.7,0.0,0.9,11,7.2,2,-0.5322266,0.8504639,0.1968994,69.69784,-56.19506,1.022411,1.022411,0.0001542171
22515,170541.000,A,0,58.32393,8.565415,45.7,0.0,0.9,11,7.2,2,-0.5324707,0.8497314,0.192627,70.11187,-56.32139,1.021114,1.021114,-0.0004322132
22518,170542.000,A,0,58.32393,8.565415,45.7,0.0,0.86,11,7.2,2,-0.5289307,0.8563232,0.1915283,70.07749,-56.51616,1.024568,1.024568,0.001151482
22521,170557.000,A,0,58.32393,8.565415,45.7,0.0,1.0,11,7.2,1,-0.5319824,0.8516846,0.1986084,69.52756,-56.30725,1.023629,1.023629,-0.0003129641
22524,170557.000,A,0,58.32393,8.565415,45.7,0.0,1.0,11,7.2,1,-0.5290527,0.8526611,0.1983643,69.44685,-56.07961,1.022876,1.022876,-0.000251015
22527,170558.000,A,0,58.32393,8.565415,45.7,0.0,0.76,12,7.2,2,-0.5324707,0.8520508,0.1976318,69.71394,-56.09557,1.023999,1.023999,0.000374198
22530,170559.000,A,0,58.32393,8.565415,45.7,0.0,0.76,12,7.2,2,-0.5325928,0.8508301,0.1973877,69.72846,-56.19396,1.023,1.023,-0.0003330311
22533,170559.000,A,0,58.32393,8.565415,45.7,0.0,0.76,12,7.2,2,-0.532959,0.8510742,0.1964111,69.76967,-56.05687,1.023206,1.023206,6.858507e-05
22536,170600.000,A,0,58.32393,8.565415,45.7,0.0,1.0,11,7.2,1,-0.5303955,0.8457031,0.197998,69.52926,-56.20008,1.017711,1.017711,-0.001831452
22540,170616.000,A,0,58.32393,8.565415,45.7,0.0,0.95,12,7.2,1,-0.5343018,0.8470459,0.201416,69.34503,-56.01556,1.021535,1.021535,-0.001941085
22543,170616.000,A,0,58.32393,8.565415,45.7,0.0,0.95,12,7.2,1,-0.5333252,0.8504639,0.1938477,70.02531,-56.28728,1.0224,1.0224,0.0002882878
22546,170617.000,A,0,58.32393,8.565415,45.7,7.2,0.9700001,11,7.2,1,-0.5228271,0.8532715,0.1972656,69.32822,-56.77937,1.019968,1.019968,-0.000810663
22549,170618.000,A,0,58.32393,8.565415,45.7,3.46,0.95,12,179.9,1,-0.5354004,0.8508301,0.1959229,69.90055,-55.88079,1.024183,1.024183,0.00140512
22552,170618.000,A,0,58.32393,8.565415,45.7,3.38916,0.95,12,179.9,1,-0.534668,0.8486328,0.1977539,69.70243,-56.10886,1.022328,1.022328,-0.0006184578
22555,170619.000,A,0,58.32391,8.565466,45.9,3.38,0.95,12,179.9,1,-0.5335693,0.8514404,0.1983643,69.60645,-56.27575,1.024205,1.024205,0.0006256502
22558,170634.000,A,0,58.3239,8.565474,46.3,0.0,1.15,10,179.9,1,-0.5310059,0.8513184,0.1975098,69.59711,-56.35641,1.022605,1.022605,-0.0005333424
22561,170634.000,A,0,58.3239,8.565474,46.3,0.0,1.15,10,179.9,1,-0.5319824,0.8496094,0.1981201,69.57373,-56.26651,1.021809,1.021809,-0.0002653599
22564,170635.000,A,0,58.3239,8.565474,46.3,0.0,1.08,11,179.9,1,-0.5302734,0.8508301,0.1972656,69.59443,-56.32243,1.021771,1.021771,-1.263618e-05
22567,170636.000,A,0,58.3239,8.565474,46.3,0.0,0.95,12,179.9,1,-0.53125,0.8509521,0.1967773,69.67515,-56.34625,1.022285,1.022285,0.0001715422
22570,170636.000,A,0,58.3239,8.565474,46.3,0.0,0.95,12,179.9,1,-0.5351563,0.8487549,0.2016602,69.35234,-56.02792,1.023447,1.023447,0.0003872315
22573,179.90,A,0,58.3239,8.565474,46.3,0.0,0.95,12,179.9,1,-0.5356445,0.8529053,0.1937256,70.11655,-56.26359,1.025618,1.025618,0.0007236004
22576,179.90,A,0,58.3239,8.565474,46.3,0.0,0.95,12,179.9,1,-0.5301514,0.847168,0.1993408,69.39336,-56.23456,1.019064,1.019064,-0.002184709
22579,170652.000,A,0,58.3239,8.565474,46.3,0.0,1.18,9,179.9,1,-0.5339355,0.8474121,0.1955566,69.88449,-56.13805,1.020508,1.020508,0.0004814863
22582,170653.000,A,0,58.3239,8.565474,46.3,0.0,1.18,9,179.9,1,-0.5335693,0.8513184,0.1968994,69.74477,-56.2543,1.023821,1.023821,0.001104156
22585,170653.000,A,0,58.3239,8.565474,46.3,0.0,1.18,9,179.9,1,-0.5303955,0.8529053,0.197876,69.54084,-56.42631,1.02368,1.02368,-4.673004e-05
22588,170653.000,A,0,58.3239,8.565474,46.3,0.0,1.18,9,179.9,1,-0.5321045,0.8520508,0.1970215,69.682,-56.26554,1.023691,1.023691,3.496806e-06
22591,170655.000,A,0,58.3239,8.565474,46.3,0.0,1.15,10,179.9,1,-0.5314941,0.8519287,0.1999512,69.38341,-56.2423,1.02384,1.02384,4.978974e-05
22594,170655.000,A,0,58.3239,8.565474,46.3,0.0,1.15,10,179.9,1,-0.5339355,0.8510742,0.1951904,69.91914,-56.25813,1.023481,1.023481,-0.0001197258
22597,170710.000,A,0,58.3239,8.565474,46.3,0.0,0.9,11,179.9,2,-0.5325928,0.8527832,0.1962891,69.76845,-56.3738,1.024414,1.024414,0.0003108978
22600,170711.000,A,0,58.3239,8.565474,46.3,0.0,0.74,13,179.9,2,-0.5321045,0.8522949,0.1983643,69.55495,-56.32484,1.024153,1.024153,-8.682409e-05
22603,170711.000,A,0,58.3239,8.565474,46.3,0.0,0.74,13,179.9,2,-0.5314941,0.8514404,0.1953125,69.82272,-56.37437,1.022538,1.022538,-0.0005385081
22606,170712.000,A,0,58.3239,8.565474,46.3,0.0,0.81,11,179.9,2,-0.5308838,0.8502197,0.1998291,70.18526,-56.4368,1.022078,1.022078,-0.0001533826
22609,170713.000,A,0,58.3239,8.565474,46.3,0.0,0.74,13,179.9,2,-0.5377197,0.8537598,0.189209,70.40455,-56.29657,1.026571,1.026571,0.001497825
22612,170713.000,A,0,58.3239,8.565474,46.3,0.0,0.74,13,179.9,2,-0.529541,0.8514404,0.1971436,69.4454,-56.4459,1.021876,1.021876,-0.001565138
22615,170728.000,A,0,58.3239,8.565474,46.3,0.0,0.9,11,179.9,2,-0.5310059,0.8508301,0.197998,69.89854,-56.56553,1.022293,1.022293,0.000138998
22618,170729.000,A,0,58.3239,8.565474,46.3,0.0,0.74,13,179.9,2,-0.5322266,0.8497314,0.1972656,69.66316,-56.16968,1.021872,1.021872,-0.0001402299
22621,170729.000,A,0,58.3239,8.565474,46.3,0.0,0.74,13,179.9,2,-0.5316162,0.8469238,0.1953125,69.82697,-56.22836,1.018844,1.018844,-0.001009385
22624,170730.000,A,0,58.3239,8.565474,46.3,0.0,0.9,11,179.9,2,-0.5302734,0.8527832,0.1988525,69.44395,-56.41191,1.023705,1.023705,0.001620293
22627,179.90,A,0,58.3239,8.565474,46.3,0.0,0.9,11,179.9,2,-0.5327148,0.8452148,0.1975098,70.57439,-56.44334,1.018422,1.018422,-0.00176092
22630,179.90,A,0,58.3239,8.565474,46.3,0.0,0.9,11,179.9,2,-0.5316162,0.8535156,0.197876,69.58393,-56.3919,1.024822,1.024822,0.00213325
22633,170746.000,A,0,58.32392,8.565478,46.9,0.0,0.9,11,213.1,2,-0.5302734,0.8503418,0.1977539,69.5481,-56.35413,1.021459,1.021459,-0.001121044
22636,170746.000,A,0,58.32392,8.565478,46.9,1.71,0.9,11,213.1,2,-0.5324707,0.8509521,0.1972656,69.98421,-56.44382,1.023014,1.023014,0.0005185604
22639,170746.000,A,0,58.32392,8.565478,46.9,1.71,0.9,11,213.1,2,-0.5325928,0.8520508,0.2004395,69.37634,-56.26212,1.024608,1.024608,0.0005312364
22642,170748.000,A,0,58.32391,8.565476,47.1,3.99,0.9,11,213.1,2,-0.5325928,0.8508301,0.1982422,69.58367,-56.26002,1.023165,1.023165,-0.0004809698
22645,170749.000,A,0,58.32391,8.565465,47.2,0.0,0.82,12,213.1,2,-0.5014648,0.8500977,0.199585,69.38764,-56.30056,1.006959,1.006959,-0.00540193
22648,170749.000,A,0,58.32391,8.565465,47.2,0.0,0.82,12,213.1,2,-0.5310059,0.8504639,0.1976318,69.58554,-56.32788,1.021917,1.021917,0.004985889
22651,213.10,A,0,58.32391,8.565465,47.2,0.0,0.82,12,213.1,2,-0.5294189,0.8513184,0.1983643,69.45988,-56.41185,1.021947,1.021947,1.001358e-05
22654,170805.000,A,0,58.32393,8.565463,48.7,0.0,1.21,9,213.1,1,-0.5311279,0.8514404,0.1989746,69.46271,-56.33098,1.023054,1.023054,0.0003688335
22657,170805.000,A,0,58.32393,8.565463,48.7,0.0,1.21,9,213.1,1,-0.5317383,0.8540039,0.1987305,70.09785,-56.19934,1.025457,1.025457,0.0008011658
22660,170806.000,A,0,58.32393,8.565463,48.7,0.0,1.21,10,213.1,1,-0.5316162,0.852417,0.1976318,69.60705,-56.36184,1.02386,1.02386,-0.0005324285
22663,170807.000,A,0,58.32393,8.565463,48.7,0.0,1.21,10,213.1,1,-0.5308838,0.8540039,0.1967773,69.66227,-56.4568,1.024637,1.024637,0.0002592007
22666,170807.000,A,0,58.32393,8.565463,48.7,0.0,1.21,10,213.1,1,-0.5355225,0.8453369,0.2004395,69.47975,-55.97809,1.020566,1.020566,-0.001357158
22669,170822.000,A,0,58.32393,8.565463,48.7,0.0,0.9,11,213.1,2,-0.5314941,0.8461914,0.1968994,69.67215,-56.23088,1.018477,1.018477,-0.0006963015
22672,170822.000,A,0,58.32393,8.565463,48.7,0.0,0.9,11,213.1,2,-0.5301514,0.848877,0.2023926,69.10496,-56.23743,1.021085,1.021085,0.0008694332
22675,170822.000,A,0,58.32393,8.565463,48.7,0.0,0.9,11,213.1,2,-0.5339355,0.8502197,0.1972656,69.79509,-56.01611,1.023169,1.023169,0.0006945531
22678,170824.000,A,0,58.32393,8.565463,48.7,1.49,0.9700001,10,43.21,2,-0.5159912,0.8551025,0.1962891,69.1726,-57.26651,1.017829,1.017829,-0.001779834
22681,170825.000,A,0,58.32393,8.565463,48.7,0.0,0.88,11,213.1,2,-0.5361328,0.8498535,0.196167,69.9028,-56.10854,1.023802,1.023802,0.001990914
22684,170825.000,A,0,58.32393,8.565463,48.7,0.0,0.88,11,213.1,2,-0.5317383,0.8511963,0.1970215,69.66915,-56.32852,1.022789,1.022789,-0.000337561
22687,170840.000,A,0,58.32393,8.565463,48.7,0.0,0.82,12,213.1,2,-0.5311279,0.8497314,0.199707,69.39346,-56.26585,1.021775,1.021775,-0.000338316
22690,170840.000,A,0,58.32393,8.565463,48.7,0.0,0.82,12,213.1,2,-0.5314941,0.8510742,0.1987305,69.49877,-56.30761,1.022892,1.022892,0.0003723303
